YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
2016,153,0,40058,Zac Blair,71.49,6769,22.503,95
2016,154,0,35451,Scott Pinckney,71.524,6035,44.523,85
2016,155,0,25720,Chad Collins,71.532,5206,15.813,73
2016,156,0,34563,Chesson Hadley,71.541,5638,13.724,79
2016,157,0,23638,Brendon de Jonge,71.603,5767,32.841,81
2016,158,0,20572,Rod Pampling,71.607,3559,21.342,50
2016,159,0,22892,Jason Gore,71.627,5276,24.362,74
2016,160,0,25240,D.A. Points,71.655,3630,24.401,51
2016,161,0,32640,Troy Merritt,71.674,5481,37.921,77
2016,162,0,20691,Greg Owen,71.677,5778,27.859,81
2016,163,0,29720,Andres Gonzales,71.681,5564,27.154,78
2016,164,0,34466,Peter Malnati,71.686,6057,36.346,85
2016,165,0,27747,Hiroshi Iwata,71.693,5932,18.496,83
2016,166,0,35732,Wes Roach,71.7,3919,24.491,55
2016,167,0,35891,Cameron Smith,71.759,4950,1.373,69
2016,168,0,34261,Scott Langley,71.796,4488,35.167,63
2016,169,0,32876,Martin Piller,71.813,4079,14.324,57
2016,170,0,24490,George McNeill,71.848,3665,- .773,51
2016,171,0,20104,Ken Duke,71.88,3890,- 8.477,54
2016,172,0,24494,Erik Compton,71.884,4528,.668,63
2016,173,0,33667,Carlos Ortiz,71.906,5382,10.948,75
2016,174,0,23353,J.J. Henry,72.019,4744,9.257,66
2016,175,0,37273,Derek Ernst,72.075,4076,32.301,57
2016,176,0,32618,Rhein Gibson,72.086,3863,29.624,54
2016,177,0,10213,Dicky Pride,72.102,3795,26.428,53
2016,178,0,24781,Hunter Mahan,72.105,4405,- 6.615,61
2016,179,0,45526,Abraham Ancer,72.137,3437,25.597,48
2016,180,0,20848,Ángel Cabrera,72.175,4479,- 4.178,62
2016,181,0,23621,Rory Sabbatini,72.451,3888,24.350,54
2016,182,0,30927,Brendon Todd,72.728,4564,17.891,63
2016,183,0,10885,Robert Allenby,73.117,3714,14.959,51
2016,184,0,28092,D.H. Lee,73.415,4147,37.670,57
2016,185,0,25274,Steven Bowditch,74.262,5268,4.574,71
2015,1,0,34046,Jordan Spieth,68.938,6080,- 13.449,88
2015,2,0,28089,Jason Day,69.161,4960,19.590,72
2015,3,0,25804,Bubba Watson,69.296,4712,.139,68
2015,4,0,21528,Henrik Stenson,69.354,4179,- 17.760,60
2015,5,0,30925,Dustin Johnson,69.585,5027,- 16.865,72
2015,6,0,22405,Justin Rose,69.744,4614,- 10.884,66
2015,7,0,24024,Zach Johnson,69.753,6061,7.472,87
2015,8,0,34265,Will Wilcox,69.804,3741,28.416,54
2015,9,0,25364,Paul Casey,69.806,5721,3.089,82
2015,10,0,10809,Jim Furyk,69.845,4497,- 26.922,64
2015,11,0,36689,Brooks Koepka,69.861,5666,- 7.282,81
2015,12,0,32839,Hideki Matsuyama,69.94,6355,9.529,91
2015,13,0,21209,Sergio Garcia,69.958,3937,- 19.340,56
2015,14,0,23108,Matt Kuchar,70.04,6568,15.746,94
2015,15,0,23320,Ryan Palmer,70.102,5410,- 12.171,77
2015,16,0,33448,Justin Thomas,70.105,7379,52.153,106
2015,17,0,25396,Kevin Na,70.121,6667,- 5.513,95
2015,18,0,34431,Robert Streb,70.13,7685,29.255,110
2015,19,0,27649,Brandt Snedeker,70.158,6660,4.975,95
2015,20,0,26329,Louis Oosthuizen,70.16,4425,- 4.934,63
2015,21,0,32102,Rickie Fowler,70.23,5064,- 7.406,72
2015,22,0,24507,Jason Bohn,70.235,6623,49.308,95
2015,22,0,34099,Harris English,70.235,7139,24.957,102
2015,24,0,25632,Jimmy Walker,70.268,6047,- 3.991,86
2015,25,0,29725,Tony Finau,70.281,7423,26.756,106
2015,26,0,34360,Patrick Reed,70.292,7013,16.190,100
2015,27,0,29221,Webb Simpson,70.31,5470,14.204,78
2015,28,0,29478,Kevin Kisner,70.344,7300,15.824,104
2015,29,0,8075,Jerry Kelly,70.383,5520,40.268,79
2015,30,0,25834,Daniel Summerhays,70.397,7084,26.088,101
2015,31,0,29926,Danny Lee,70.398,8409,38.814,120
2015,32,0,29518,Brendan Steele,70.413,5892,22.690,84
2015,33,0,33122,Russell Knox,70.421,6727,33.413,96
2015,33,0,24138,Ian Poulter,70.421,4599,- 21.631,65
2015,33,0,33418,Shawn Stefani,70.421,6594,25.574,94
2015,36,0,23621,Rory Sabbatini,70.435,5670,35.259,81
2015,37,0,33141,Keegan Bradley,70.45,5915,2.775,84
2015,38,0,24502,Adam Scott,70.456,3401,- 19.095,48
2015,39,0,25198,Francesco Molinari,70.458,3738,- 3.722,53
2015,40,0,24490,George McNeill,70.478,6532,22.429,93
2015,41,0,20396,Lee Westwood,70.484,3692,- 26.822,52
2015,42,0,30927,Brendon Todd,70.533,6546,13.549,93
2015,43,0,23983,Luke Donald,70.555,5025,- 15.622,71
2015,44,0,26851,Marc Leishman,70.569,4945,- 5.166,70
2015,45,0,40026,Daniel Berger,70.581,6806,40.320,97
2015,45,0,34098,Russell Henley,70.581,5919,9.820,84
2015,45,0,27141,J.B. Holmes,70.581,5995,4.362,85
2015,48,0,1810,Phil Mickelson,70.585,4960,- 19.059,70
2015,49,0,12510,Chad Campbell,70.604,6821,27.626,97
2015,50,0,12716,Charley Hoffman,70.613,6625,12.664,94
2015,51,0,36699,Patrick Rodgers,70.619,3715,27.815,53
2015,52,0,25686,Jason Dufner,70.633,5171,- 14.757,73
2015,53,0,23638,Brendon de Jonge,70.642,7451,37.009,106
2015,54,0,27644,Brian Harman,70.647,6341,17.268,90
2015,54,0,31202,William McGirt,70.647,7233,43.591,103
2015,56,0,30944,Jason Kokrak,70.654,6192,25.521,88
2015,57,0,24361,Pat Perez,70.666,6743,40.892,96
2015,58,0,32366,Kevin Chappell,70.672,6064,13.755,86
2015,58,0,24924,Bill Haas,70.672,6072,5.816,86
2015,60,0,27095,Nick Watney,70.68,6404,27.855,91
2015,61,0,25720,Chad Collins,70.681,5543,40.777,79
2015,62,0,25818,Scott Piercy,70.688,6331,30.879,90
2015,63,0,30711,Colt Knost,70.698,6035,44.985,86
2015,64,0,40058,Zac Blair,70.714,7313,41.299,104
2015,65,0,31557,Jim Herman,70.719,6182,41.232,88
2015,66,0,27436,Graham DeLaet,70.72,4577,19.813,65
2015,67,0,34264,Hudson Swafford,70.732,6675,44.506,95
2015,68,0,35541,John Peterson,70.735,5912,29.772,84
2015,69,0,6567,Vijay Singh,70.761,5496,23.347,78
2015,70,0,27936,Martin Laird,70.772,5427,22.445,77
2015,71,0,20229,Stewart Cink,70.774,5419,30.615,77
2015,72,0,26289,Boo Weekley,70.775,5563,28.242,79
2015,73,0,23800,Bryce Molder,70.779,6116,41.753,87
2015,74,0,29479,Scott Brown,70.797,6828,39.329,97
2015,75,0,34409,David Lingmerth,70.8,6339,32.969,90
2015,76,0,26951,Johnson Wagner,70.807,4779,35.908,68
2015,77,0,35532,Tom Hoge,70.812,5559,35.161,79
2015,77,0,26300,Matt Jones,70.812,6057,32.825,86
2015,79,0,26596,Ryan Moore,70.829,5513,11.665,78
2015,80,0,24925,Jonathan Byrd,70.83,4561,42.918,65
2015,81,0,25274,Steven Bowditch,70.835,7245,51.042,103
2015,82,0,28475,Jeff Overton,70.836,6494,22.945,92
2015,83,0,27466,Spencer Levin,70.837,6838,33.233,97
2015,84,0,26758,David Hearn,70.843,6839,32.781,97
2015,85,0,34262,Jon Curran,70.849,5575,22.069,79
2015,86,0,29476,Kyle Reifers,70.854,6481,37.562,92
2015,87,0,25345,Carl Pettersson,70.866,7483,28.810,106
2015,88,0,21961,Charles Howell III,70.872,7409,32.575,105
2015,89,0,32448,James Hahn,70.896,6638,26.178,94
2015,90,0,28500,Martin Flores,70.919,6416,37.603,91
2015,91,0,33419,Cameron Tringale,70.92,6812,- 3.651,96
2015,92,0,33413,Ben Martin,70.95,6361,24.457,90
2015,93,0,30926,Chris Kirk,70.959,5172,7.973,73
2015,94,0,31323,Gary Woodland,70.982,5265,- 12.312,74
2015,95,0,33461,Morgan Hoffmann,70.988,6023,10.946,85
2015,96,0,21878,Mark Wilson,70.991,6001,33.219,85
2015,97,0,33399,Adam Hadwin,71.021,6577,27.998,93
2015,98,0,24140,Sean O'Hair,71.03,6067,41.548,86
2015,99,0,34261,Scott Langley,71.032,6504,30.952,92
2015,100,0,28259,Sangmoon Bae,71.036,6950,11.502,98
2015,101,0,34174,John Huh,71.037,7132,42.752,101
2015,102,0,22056,Cameron Percy,71.039,4933,39.709,70
2015,103,0,29222,Billy Hurley III,71.043,5589,23.367,79
2015,104,0,29420,Billy Horschel,71.05,6800,20.792,96
2015,105,0,27770,Camilo Villegas,71.067,5899,- .401,83
2015,106,0,25892,Steve Wheatcroft,71.072,5853,45.953,83
2015,107,0,30946,Alex Prugh,71.089,5649,38.135,80
2015,108,0,20645,John Senden,71.09,5334,- 2.262,75
2015,109,0,2206,David Toms,71.092,4099,24.322,58
2015,110,0,26331,Charl Schwartzel,71.093,4497,- 18.134,63
2015,111,0,20771,Steven Alker,71.094,4219,46.629,60
2015,112,0,37454,Whee Kim,71.097,4855,50.704,69
2015,113,0,33667,Carlos Ortiz,71.098,6788,37.366,96
2015,114,0,25369,Jamie Donaldson,71.102,3366,- 24.191,47
2015,115,0,35451,Scott Pinckney,71.103,6220,37.088,88
2015,116,0,20472,Alex Cejka,71.117,6497,45.773,92
2015,117,0,24781,Hunter Mahan,71.124,5957,17.424,84
2015,118,0,35545,Blayne Barber,71.127,5238,25.382,74
2015,119,0,26476,Chez Reavie,71.146,3954,30.195,56
2015,120,0,28486,Michael Putnam,71.156,6015,33.272,85
2015,121,0,27963,Chris Stroud,71.194,5943,37.302,84
2015,122,0,28679,Fabián Gómez,71.207,5886,24.207,83
2015,123,0,35539,Luke Guthrie,71.211,5815,24.274,82
2015,124,0,22371,Aaron Baddeley,71.218,5236,34.105,74
2015,125,0,36801,Mark Hubbard,71.227,5435,49.463,77
2015,126,0,24494,Erik Compton,71.228,6084,41.591,86
2015,127,0,32150,Michael Thompson,71.23,5748,21.670,81
2015,128,0,27895,Jonas Blixt,71.238,5251,20.583,74
2015,129,0,30852,Ryo Ishikawa,71.246,6230,39.643,88
2015,130,0,22892,Jason Gore,71.273,5090,41.636,72
2015,131,0,27214,Kevin Streelman,71.282,6438,48.670,91
2015,132,0,1706,Davis Love III,71.289,3626,9.723,51
2015,133,0,25900,Lucas Glover,71.291,5612,20.007,79
2015,134,0,20104,Ken Duke,71.306,6313,33.219,89
2015,135,0,27064,Jhonattan Vegas,71.326,6103,31.075,86
2015,136,0,32200,Roberto Castro,71.334,3552,14.704,50
2015,136,0,23353,J.J. Henry,71.334,6384,36.026,90
2015,136,0,27933,John Merrick,71.334,5249,29.747,74
2015,139,0,31560,Brian Stuard,71.341,6603,31.673,93
2015,140,0,20593,Greg Chalmers,71.363,3828,25.596,54
2015,141,0,24357,K.J. Choi,71.372,4406,19.034,62
2015,142,0,28780,Nicholas Thompson,71.396,6110,30.036,86
2015,143,0,29720,Andres Gonzales,71.427,6105,37.721,86
2015,143,0,25562,Andres Romero,71.427,4725,- 10.824,66
2015,145,0,31416,Derek Fathauer,71.431,5481,19.201,77
2015,146,0,37273,Derek Ernst,71.453,5054,19.158,71
2015,146,0,29535,Brice Garnett,71.453,5619,25.798,79
2015,148,0,32640,Troy Merritt,71.458,6473,29.674,91
2015,149,0,29289,S.Y. Noh,71.465,4625,20.233,65
2015,150,0,34130,Sung Joon Park,71.469,5477,26.119,77
2015,151,0,23623,Bo Van Pelt,71.497,5621,27.290,79
2015,152,0,25191,Gonzalo Fernandez-Castaño,71.5,5478,27.505,77
2015,153,0,20691,Greg Owen,71.512,4114,33.680,58
2015,154,0,10860,Justin Leonard,71.517,4339,23.548,61
2015,155,0,22046,Geoff Ogilvy,71.559,3445,- 10.159,48
2015,156,0,34358,Jonathan Randolph,71.606,4972,40.415,70
2015,157,0,24846,Ricky Barnes,71.647,5559,29.492,78
2015,158,0,21753,Brian Davis,71.656,5847,28.773,82
2015,159,0,20157,Retief Goosen,71.667,5510,8.363,77
2015,160,0,29223,Sam Saunders,71.668,5759,46.147,81
2015,161,0,28132,Tyrone Van Aswegen,71.684,3836,34.922,54
2015,162,0,25240,D.A. Points,71.701,4998,21.038,70
2015,163,0,25493,Nick Taylor,71.716,6460,66.148,91
2015,164,0,20848,Ángel Cabrera,71.734,3795,6.913,53
2015,165,0,39977,Max Homa,71.763,5283,27.456,74
2015,166,0,24358,Robert Garrigus,71.774,4721,16.085,66
2015,167,0,23548,Bill Lunde,71.796,3266,36.602,46
2015,168,0,34563,Chesson Hadley,71.798,7212,39.580,101
2015,169,0,28023,Byron Smith,71.801,3905,44.048,55
2015,170,0,6522,Ernie Els,71.83,4095,- .668,57
2015,171,0,25349,Tim Wilkinson,71.944,5079,29.041,71
2015,172,0,20766,Padraig Harrington,71.95,4321,- 4.027,60
2015,173,0,30692,Scott Stallings,71.961,4302,15.664,60
2015,174,0,23541,Ben Crane,71.975,4140,34.578,58
2015,175,0,23048,Eric Axley,71.977,3927,31.739,55
2015,176,0,32334,Charlie Beljan,72.01,5165,19.750,72
2015,177,0,30736,Oscar Fraustro,72.08,3860,32.310,54
2015,178,0,10885,Robert Allenby,72.102,4248,6.002,59
2015,179,0,29425,Andrew Svoboda,72.119,5603,22.270,78
2015,180,0,34256,Andrew Putnam,72.278,4605,20.813,64
2015,181,0,22293,Heath Slocum,72.362,3802,33.179,53
2015,182,0,28307,Matt Every,72.419,5090,- 20.667,70
2015,183,0,31193,Jim Renner,72.431,4754,26.473,66
2015,184,0,33486,Roger Sloan,72.533,3734,37.702,52
2014,1,0,28237,Rory McIlroy,68.827,4433,- 28.062,64
2014,2,0,21209,Sergio Garcia,68.95,4024,- 24.910,58
2014,3,0,10809,Jim Furyk,69.2,5583,- 46.963,80
2014,4,0,24502,Adam Scott,69.205,4725,- 19.082,68
2014,5,0,23108,Matt Kuchar,69.416,6140,- 31.365,88
2014,6,0,30925,Dustin Johnson,69.546,3983,- 18.878,57
2014,7,0,22405,Justin Rose,69.624,4772,- 37.571,68
2014,8,0,28089,Jason Day,69.626,3369,- 26.933,48
2014,9,0,25572,Graeme McDowell,69.642,4353,- 35.204,62
2014,10,0,26331,Charl Schwartzel,69.671,4344,- 24.368,62
2014,11,0,25804,Bubba Watson,69.712,5108,- 19.027,73
2014,12,0,25632,Jimmy Walker,69.789,6718,- 18.289,96
2014,13,0,27436,Graham DeLaet,69.943,5545,- 19.480,79
2014,14,0,34046,Jordan Spieth,69.946,6893,- 38.311,98
2014,15,0,23320,Ryan Palmer,69.993,5955,- 5.559,85
2014,16,0,25396,Kevin Na,69.996,6589,- 9.348,94
2014,17,0,33141,Keegan Bradley,70.031,6181,- 18.270,88
2014,18,0,30927,Brendon Todd,70.049,7587,- 21.683,108
2014,19,0,36689,Brooks Koepka,70.052,3933,- 10.062,56
2014,20,0,32839,Hideki Matsuyama,70.083,5635,- 28.380,80
2014,21,0,34099,Harris English,70.094,6450,- 1.320,92
2014,22,0,33122,Russell Knox,70.111,6454,- 3.801,92
2014,23,0,24924,Bill Haas,70.132,7380,- 16.142,105
2014,24,0,21961,Charles Howell III,70.134,7423,11.207,106
2014,25,0,30926,Chris Kirk,70.15,7318,- 22.407,104
2014,26,0,25364,Paul Casey,70.152,3949,- 20.474,56
2014,26,0,26851,Marc Leishman,70.152,5635,- 22.875,80
2014,28,0,24024,Zach Johnson,70.159,6741,- 5.748,96
2014,29,0,21528,Henrik Stenson,70.166,3815,- 26.013,54
2014,30,0,32102,Rickie Fowler,70.172,5985,- 20.420,85
2014,31,0,29221,Webb Simpson,70.234,5914,- 14.341,84
2014,32,0,24490,George McNeill,70.248,5560,- 10.391,79
2014,33,0,31323,Gary Woodland,70.249,6490,- 27.086,92
2014,34,0,20645,John Senden,70.27,6960,- 3.233,99
2014,35,0,1810,Phil Mickelson,70.278,5023,- 33.289,71
2014,36,0,30944,Jason Kokrak,70.307,4575,- 5.020,65
2014,37,0,26596,Ryan Moore,70.344,5906,2.881,84
2014,38,0,8075,Jerry Kelly,70.349,5609,18.913,80
2014,39,0,2206,David Toms,70.35,4350,11.721,62
2014,40,0,27644,Brian Harman,70.391,7809,4.410,111
2014,41,0,12716,Charley Hoffman,70.464,6556,- 2.858,93
2014,42,0,32366,Kevin Chappell,70.466,6763,1.761,96
2014,43,0,27408,Martin Kaymer,70.468,4542,- 32.024,64
2014,44,0,27963,Chris Stroud,70.476,6182,19.924,88
2014,45,0,34431,Robert Streb,70.502,5002,3.642,71
2014,46,0,25345,Carl Pettersson,70.52,6420,- 2.724,91
2014,47,0,29420,Billy Horschel,70.521,6364,- 17.087,90
2014,48,0,31560,Brian Stuard,70.549,6122,15.797,87
2014,49,0,25834,Daniel Summerhays,70.566,6904,11.426,98
2014,50,0,24781,Hunter Mahan,70.574,6041,- 42.206,85
2014,51,0,12510,Chad Campbell,70.59,3724,17.290,53
2014,52,0,34360,Patrick Reed,70.598,6371,- 17.156,90
2014,53,0,20098,Stuart Appleby,70.599,6359,- 5.106,90
2014,54,0,21731,Freddie Jacobson,70.604,6432,- 7.076,91
2014,55,0,33418,Shawn Stefani,70.609,4243,- 6.444,60
2014,56,0,26679,Kevin Stadler,70.62,6294,- 8.852,89
2014,57,0,33419,Cameron Tringale,70.63,7855,- 15.119,111
2014,58,0,35539,Luke Guthrie,70.638,5994,10.248,85
2014,59,0,29289,S.Y. Noh,70.661,6503,- 2.224,92
2014,60,0,34261,Scott Langley,70.662,6560,11.585,93
2014,61,0,24846,Ricky Barnes,70.671,6200,19.038,88
2014,61,0,27649,Brandt Snedeker,70.671,6169,- 20.582,87
2014,63,0,20848,Ángel Cabrera,70.675,4902,- 25.426,69
2014,64,0,24912,Will MacKenzie,70.685,5792,4.157,82
2014,65,0,29222,Billy Hurley III,70.696,6082,- 2.153,86
2014,66,0,31202,William McGirt,70.712,6763,25.354,96
2014,67,0,29425,Andrew Svoboda,70.713,5431,13.935,77
2014,68,0,25349,Tim Wilkinson,70.714,5803,- 4.433,82
2014,69,0,27770,Camilo Villegas,70.716,6705,12.992,95
2014,70,0,29478,Kevin Kisner,70.718,6005,6.069,85
2014,71,0,27141,J.B. Holmes,70.721,6126,- 43.972,86
2014,72,0,28307,Matt Every,70.722,6031,- 19.625,85
2014,72,0,24138,Ian Poulter,70.722,3993,- 32.558,56
2014,74,0,24358,Robert Garrigus,70.728,5658,.253,80
2014,74,0,20157,Retief Goosen,70.728,6379,- 13.483,90
2014,76,0,33413,Ben Martin,70.732,5657,1.571,80
2014,77,0,28475,Jeff Overton,70.734,5354,21.757,76
2014,78,0,23983,Luke Donald,70.735,3989,- 27.834,56
2014,79,0,6522,Ernie Els,70.736,5619,- 30.856,79
2014,80,0,22293,Heath Slocum,70.737,4871,9.883,69
2014,81,0,23135,Tim Clark,70.738,5303,2.386,75
2014,81,0,20396,Lee Westwood,70.738,3992,- 30.695,56
2014,83,0,27095,Nick Watney,70.756,5327,- 20.281,75
2014,84,0,22371,Aaron Baddeley,70.796,5122,- 24.714,72
2014,85,0,29518,Brendan Steele,70.798,6015,2.810,85
2014,86,0,23638,Brendon de Jonge,70.801,7747,- 29.651,109
2014,87,0,29926,Danny Lee,70.802,5654,10.181,80
2014,88,0,34265,Will Wilcox,70.819,3456,14.153,49
2014,89,0,23623,Bo Van Pelt,70.827,5882,- 3.347,83
2014,90,0,24494,Erik Compton,70.829,6251,- 18.025,88
2014,91,0,26758,David Hearn,70.83,6856,14.477,97
2014,92,0,25444,Justin Hicks,70.836,7006,6.718,99
2014,93,0,20229,Stewart Cink,70.847,6471,- 23.887,91
2014,94,0,26329,Louis Oosthuizen,70.852,3292,- 32.804,46
2014,94,0,25562,Andres Romero,70.852,5466,- 10.358,77
2014,96,0,24357,K.J. Choi,70.87,5701,- 31.396,80
2014,97,0,29740,Brad Fritsch,70.888,3388,14.612,48
2014,98,0,24507,Jason Bohn,70.892,5741,1.290,81
2014,99,0,10860,Justin Leonard,70.895,5335,- 17.872,75
2014,100,0,33461,Morgan Hoffmann,70.899,7008,11.010,99
2014,101,0,25686,Jason Dufner,70.9,3843,- 14.391,54
2014,101,0,32640,Troy Merritt,70.9,4391,4.790,62
2014,103,0,28486,Michael Putnam,70.905,7232,.360,102
2014,104,0,10885,Robert Allenby,70.92,5741,3.554,81
2014,105,0,6567,Vijay Singh,70.933,5899,- 11.520,83
2014,106,0,29479,Scott Brown,70.936,7071,22.568,100
2014,107,0,23541,Ben Crane,70.954,5740,7.304,81
2014,108,0,30852,Ryo Ishikawa,70.98,5313,10.513,75
2014,109,0,26300,Matt Jones,71.021,5896,- 1.295,83
2014,110,0,27064,Jhonattan Vegas,71.022,5308,18.650,75
2014,111,0,29535,Brice Garnett,71.039,6234,17.411,88
2014,112,0,34021,Bud Cauley,71.06,3960,19.363,56
2014,113,0,23353,J.J. Henry,71.064,6170,12.599,87
2014,114,0,20160,Charlie Wi,71.067,4973,1.658,70
2014,115,0,28132,Tyrone Van Aswegen,71.07,5533,10.453,78
2014,116,0,24925,Jonathan Byrd,71.083,5107,10.986,72
2014,117,0,27466,Spencer Levin,71.086,4187,7.084,59
2014,118,0,27556,Ted Potter Jr.,71.087,4836,- 2.060,68
2014,119,0,24361,Pat Perez,71.11,5973,.241,84
2014,120,0,23800,Bryce Molder,71.112,5182,9.147,73
2014,121,0,20104,Ken Duke,71.137,5532,16.680,78
2014,122,0,35300,Andrew Loupe,71.142,4340,- .354,61
2014,123,0,25274,Steven Bowditch,71.145,6622,- 5.517,93
2014,124,0,34264,Hudson Swafford,71.167,5049,3.824,71
2014,125,0,28259,Sangmoon Bae,71.168,5402,6.739,76
2014,126,0,32448,James Hahn,71.186,5698,- 3.088,80
2014,127,0,32150,Michael Thompson,71.194,5258,10.336,74
2014,128,0,28500,Martin Flores,71.199,6046,5.942,85
2014,129,0,35732,Wes Roach,71.206,4479,6.997,63
2014,130,0,34563,Chesson Hadley,71.212,5991,- 9.175,84
2014,131,0,21753,Brian Davis,71.232,6618,6.621,93
2014,132,0,34174,John Huh,71.24,5920,- 7.070,83
2014,132,0,24140,Sean O'Hair,71.24,5480,5.511,77
2014,134,0,20593,Greg Chalmers,71.251,5767,4.338,81
2014,135,0,32334,Charlie Beljan,71.28,5127,5.155,72
2014,136,0,25191,Gonzalo Fernandez-Castaño,71.294,5872,- 25.895,82
2014,137,0,27330,Josh Teater,71.301,6269,5.507,88
2014,138,0,26289,Boo Weekley,71.307,5155,- 20.891,72
2014,139,0,25720,Chad Collins,71.315,5277,.328,74
2014,140,0,29461,Jamie Lovemark,71.345,4262,18.724,60
2014,141,0,22621,Ben Curtis,71.354,5217,- 8.182,73
2014,141,0,27214,Kevin Streelman,71.354,5581,- 15.385,78
2014,143,0,1706,Davis Love III,71.364,5138,.227,72
2014,144,0,34098,Russell Henley,71.379,6594,- 27.115,92
2014,145,0,23621,Rory Sabbatini,71.381,5569,- 1.270,78
2014,146,0,22046,Geoff Ogilvy,71.422,5723,- 9.201,80
2014,147,0,27936,Martin Laird,71.436,4417,12.032,62
2014,148,0,26951,Johnson Wagner,71.444,4635,8.859,65
2014,149,0,23409,James Driscoll,71.454,5067,6.209,71
2014,150,0,34409,David Lingmerth,71.469,5430,1.639,76
2014,151,0,35541,John Peterson,71.47,4289,- .802,60
2014,152,0,22378,Trevor Immelman,71.471,5723,- 5.293,80
2014,153,0,19846,Brian Gay,71.493,5639,8.912,79
2014,154,0,30750,Tommy Gainey,71.51,4926,8.200,69
2014,155,0,35139,Richard Lee,71.528,5573,6.176,78
2014,156,0,27895,Jonas Blixt,71.581,4443,- 4.969,62
2014,157,0,1724,Jeff Maggert,71.612,3867,.063,54
2014,158,0,32200,Roberto Castro,71.617,5326,- 26.311,74
2014,159,0,31557,Jim Herman,71.619,4138,15.908,58
2014,160,0,28780,Nicholas Thompson,71.657,5811,- 6.743,81
2014,161,0,20498,Briny Baird,71.679,3580,3.966,50
2014,162,0,24663,Y.E. Yang,71.712,5591,2.546,78
2014,163,0,21878,Mark Wilson,71.732,4662,.570,65
2014,164,0,7867,Woody Austin,71.743,4244,- 11.176,59
2014,165,0,30110,Kyle Stanley,71.745,5956,- 1.161,83
2014,166,0,26956,Bronson La'Cassie,71.772,3367,6.301,47
2014,167,0,10423,Mike Weir,71.789,4674,- 7.718,65
2014,168,0,30692,Scott Stallings,71.835,5469,- 9.546,76
2014,169,0,31193,Jim Renner,71.843,4262,- 23.280,59
2014,170,0,27933,John Merrick,71.852,5948,15.689,83
2014,171,0,32333,Kevin Tway,71.912,4317,- 2.280,60
2014,172,0,28092,D.H. Lee,71.914,3606,- 10.292,50
2014,173,0,22913,John Rollins,71.932,5751,3.528,80
2014,174,0,25900,Lucas Glover,72.233,4775,- 7.636,66
2014,175,0,27120,Troy Matteson,72.237,4179,10.772,58
2014,176,0,25240,D.A. Points,72.239,5277,- 3.525,73
2014,177,0,37273,Derek Ernst,72.593,5492,25.096,76
2013,1,0,6527,Steve Stricker,68.893,3252,- 14.042,47
2013,2,0,8793,Tiger Woods,68.944,4193,- 56.376,60
2013,3,0,22405,Justin Rose,69.225,4198,- 44.511,60
2013,4,0,21528,Henrik Stenson,69.248,4476,- 44.104,64
2013,5,0,24502,Adam Scott,69.3,4215,- 57.011,60
2013,6,0,21209,Sergio Garcia,69.543,4435,- 53.761,63
2013,7,0,23108,Matt Kuchar,69.561,6091,- 39.200,87
2013,8,0,26331,Charl Schwartzel,69.651,4791,- 54.726,68
2013,9,0,34046,Jordan Spieth,69.668,5738,- 25.220,82
2013,10,0,33141,Keegan Bradley,69.724,6091,- 25.013,87
2013,11,0,28089,Jason Day,69.732,5634,- 55.453,80
2013,12,0,1810,Phil Mickelson,69.742,5467,- 27.152,78
2013,13,0,29221,Webb Simpson,69.783,6183,- 42.076,88
2013,14,0,27649,Brandt Snedeker,69.791,5545,- 31.497,79
2013,15,0,23983,Luke Donald,69.793,4097,- 48.984,58
2013,16,0,10809,Jim Furyk,69.828,5497,- 50.441,78
2013,17,0,25686,Jason Dufner,69.912,5432,- 48.797,77
2013,18,0,24924,Bill Haas,70.023,5912,- 30.058,84
2013,19,0,24024,Zach Johnson,70.073,5845,- 28.937,83
2013,20,0,27436,Graham DeLaet,70.089,6599,- 10.604,94
2013,21,0,24781,Hunter Mahan,70.106,6003,- 44.004,85
2013,22,0,21731,Freddie Jacobson,70.108,4252,- 45.509,60
2013,23,0,30925,Dustin Johnson,70.115,4953,- 44.971,70
2013,24,0,23638,Brendon de Jonge,70.154,7701,15.926,110
2013,25,0,20396,Lee Westwood,70.158,4899,- 58.114,69
2013,26,0,23320,Ryan Palmer,70.167,5555,- 11.823,79
2013,27,0,30926,Chris Kirk,70.206,6231,17.375,89
2013,28,0,32102,Rickie Fowler,70.212,5245,- 49.294,74
2013,29,0,29420,Billy Horschel,70.244,6767,- 23.566,96
2013,30,0,26300,Matt Jones,70.245,5824,6.343,83
2013,31,0,27214,Kevin Streelman,70.267,6072,- 29.056,86
2013,32,0,21961,Charles Howell III,70.272,5956,17.151,85
2013,33,0,25804,Bubba Watson,70.276,5161,- 30.820,73
2013,34,0,28237,Rory McIlroy,70.288,3911,- 45.148,55
2013,35,0,24357,K.J. Choi,70.322,5946,- 38.979,84
2013,36,0,25632,Jimmy Walker,70.332,5914,- 6.143,84
2013,37,0,1320,Bob Estes,70.361,4648,- 4.150,66
2013,38,0,22792,Peter Hanson,70.368,3066,- 40.167,43
2013,39,0,24138,Ian Poulter,70.382,3772,- 41.729,53
2013,40,0,34099,Harris English,70.438,6694,- 2.362,95
2013,41,0,6522,Ernie Els,70.491,4416,- 45.539,62
