YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
2019,0,30978,Kiradech Aphibarnrat,71.45,2072,29
2019,0,47856,Seth Reeves,71.47,2430,34
2019,0,27141,J.B. Holmes,71.49,2645,37
2019,0,20572,Rod Pampling,71.5,1716,24
2019,0,27129,Luke List,71.52,2074,29
2019,0,32139,Danny Willett,71.55,2361,33
2019,0,34306,John Chin,71.61,1647,23
2019,0,29974,Branden Grace,71.62,1862,26
2019,0,21731,Freddie Jacobson,71.68,1577,22
2019,0,39546,Keith Mitchell,71.68,2867,40
2019,0,28252,Seamus Power,71.79,2369,33
2019,0,32816,Satoshi Kodaira,71.85,1868,26
2019,0,28259,Sangmoon Bae,71.88,1797,25
2019,0,34363,Tyrrell Hatton,71.93,2014,28
2019,0,37454,Whee Kim,72.03,2233,31
2019,0,35617,Martin Trainer,72.28,2313,32
2019,0,39975,Michael Kim,73.21,2050,28
2018,0,22405,Justin Rose,68.93,2964,43
2018,0,28237,Rory McIlroy,69.0,2415,35
2018,0,30925,Dustin Johnson,69.08,3385,49
2018,0,33448,Justin Thomas,69.22,3392,49
2018,0,29221,Webb Simpson,69.26,3671,53
2018,0,30926,Chris Kirk,69.33,3397,49
2018,0,26596,Ryan Moore,69.51,2989,43
2018,0,45526,Abraham Ancer,69.54,3338,48
2018,0,36689,Brooks Koepka,69.61,2297,33
2018,0,31646,Emiliano Grillo,69.62,3272,47
2018,0,34046,Jordan Spieth,69.63,2646,38
2018,0,32102,Rickie Fowler,69.65,3343,48
2018,0,25198,Francesco Molinari,69.69,2509,36
2018,0,27214,Kevin Streelman,69.71,2928,42
2018,0,8793,Tiger Woods,69.71,2928,42
2018,0,29725,Tony Finau,69.72,3974,57
2018,0,47959,Bryson DeChambeau,69.74,3208,46
2018,0,49964,Aaron Wise,69.75,3069,44
2018,0,34076,Joel Dahmen,69.77,3279,47
2018,0,34563,Chesson Hadley,69.77,3698,53
2018,0,39324,J.J. Spaun,69.77,2442,35
2018,0,33141,Keegan Bradley,69.85,3283,47
2018,0,19846,Brian Gay,69.85,3632,52
2018,0,22056,Cameron Percy,69.87,1607,23
2018,0,37275,Sam Ryder,69.87,2725,39
2018,0,1810,Phil Mickelson,69.88,3005,43
2018,0,25804,Bubba Watson,69.9,2936,42
2018,0,34256,Andrew Putnam,69.91,3146,45
2018,0,34360,Patrick Reed,69.91,3216,46
2018,0,29420,Billy Horschel,69.93,3217,46
2018,0,21528,Henrik Stenson,69.94,2238,32
2018,0,28089,Jason Day,69.95,2798,40
2018,0,30911,Tommy Fleetwood,69.95,2588,37
2018,0,26499,Rafa Cabrera Bello,69.97,2659,38
2018,0,27644,Brian Harman,69.98,3289,47
2018,0,26951,Johnson Wagner,70.0,2170,31
2018,0,25396,Kevin Na,70.02,2941,42
2018,0,26851,Marc Leishman,70.04,3292,47
2018,0,48081,Xander Schauffele,70.09,3785,54
2018,0,35545,Blayne Barber,70.1,2173,31
2018,0,19803,Ryan Armour,70.12,3436,49
2018,0,33948,Byeong Hun An,70.13,2665,38
2018,0,30944,Jason Kokrak,70.14,3086,44
2018,0,24024,Zach Johnson,70.16,3157,45
2018,0,46435,Austin Cook,70.17,2947,42
2018,0,23541,Ben Crane,70.17,1684,24
2018,0,46970,Jon Rahm,70.18,2737,39
2018,0,35450,Patrick Cantlay,70.22,3160,45
2018,0,30110,Kyle Stanley,70.23,3652,52
2018,0,32839,Hideki Matsuyama,70.25,2529,36
2018,0,21961,Charles Howell III,70.28,3514,50
2018,0,39546,Keith Mitchell,70.29,3163,45
2018,0,33122,Russell Knox,70.3,3023,43
2018,0,20229,Stewart Cink,70.32,3094,44
2018,0,26476,Chez Reavie,70.32,2883,41
2018,0,25632,Jimmy Walker,70.33,2321,33
2018,0,24925,Jonathan Byrd,70.35,1829,26
2018,0,35461,Beau Hossler,70.38,4223,60
2018,0,39328,Conrad Shindler,70.38,1830,26
2018,0,27958,Ryan Blaum,70.39,2534,36
2018,0,31202,William McGirt,70.41,2887,41
2018,0,29485,Brett Stegmaier,70.42,1690,24
2018,0,35891,Cameron Smith,70.43,2817,40
2018,0,27649,Brandt Snedeker,70.45,2959,42
2018,0,49771,J.T. Poston,70.49,2608,37
2018,0,37189,Harold Varner III,70.49,2749,39
2018,0,27936,Martin Laird,70.5,2397,34
2018,0,24502,Adam Scott,70.5,2679,38
2018,0,47125,Matt Atkins,70.54,1834,26
2018,0,32757,Patton Kizzire,70.54,2610,37
2018,0,23325,Vaughn Taylor,70.54,2751,39
2018,0,31420,Anirban Lahiri,70.55,2822,40
2018,0,26329,Louis Oosthuizen,70.55,2328,33
2018,0,29461,Jamie Lovemark,70.57,2964,42
2018,0,29908,C.T. Pan,70.57,3458,49
2018,0,34264,Hudson Swafford,70.57,1976,28
2018,0,50526,Tom Lovelady,70.58,2823,40
2018,0,32333,Kevin Tway,70.58,3529,50
2018,0,23108,Matt Kuchar,70.6,3177,45
2018,0,23621,Rory Sabbatini,70.6,3036,43
2018,0,33418,Shawn Stefani,70.6,2471,35
2018,0,29478,Kevin Kisner,70.62,2966,42
2018,0,31323,Gary Woodland,70.62,3531,50
2018,0,28679,Fabián Gómez,70.63,2684,38
2018,0,34098,Russell Henley,70.63,2260,32
2018,0,32640,Troy Merritt,70.64,2755,39
2018,0,29268,Bronson Burgoon,70.66,2261,32
2018,0,25364,Paul Casey,70.67,2332,33
2018,0,37454,Whee Kim,70.67,3039,43
2018,0,34099,Harris English,70.68,2827,40
2018,0,23353,J.J. Henry,70.68,2403,34
2018,0,33399,Adam Hadwin,70.7,2616,37
2018,0,39997,Corey Conners,70.71,2899,41
2018,0,10809,Jim Furyk,70.71,1697,24
2018,0,36799,Stephan Jaeger,70.71,2475,35
2018,0,30692,Scott Stallings,70.73,3395,48
2018,0,46601,Trey Mullinax,70.74,2193,31
2018,0,36699,Patrick Rodgers,70.74,2759,39
2018,0,29535,Brice Garnett,70.76,3184,45
2018,0,24361,Pat Perez,70.77,2760,39
2018,0,34363,Tyrrell Hatton,70.78,1911,27
2018,0,24138,Ian Poulter,70.78,2265,32
2018,0,29223,Sam Saunders,70.78,2548,36
2018,0,33204,Shane Lowry,70.79,1982,28
2018,0,45609,Tyler Duncan,70.82,3116,44
2018,0,29974,Branden Grace,70.82,1983,28
2018,0,33413,Ben Martin,70.82,2337,33
2018,0,29518,Brendan Steele,70.84,2267,32
2018,0,40058,Zac Blair,70.85,1913,27
2018,0,37455,Si Woo Kim,70.85,3826,54
2018,0,48084,Wesley Bryan,70.86,1984,28
2018,0,27129,Luke List,70.87,3756,53
2018,0,27349,Alex Noren,70.87,2126,30
2018,0,29926,Danny Lee,70.88,2835,40
2018,0,35310,Lanto Griffin,70.89,2481,35
2018,0,24924,Bill Haas,70.89,2552,36
2018,0,26758,David Hearn,70.9,2127,30
2018,0,12716,Charley Hoffman,70.9,2978,42
2018,0,28132,Tyrone Van Aswegen,70.9,2765,39
2018,0,40026,Daniel Berger,70.91,2340,33
2018,0,35421,Brandon Harkins,70.93,2979,42
2018,0,27141,J.B. Holmes,70.93,2908,41
2018,0,47128,Richy Werenski,70.93,2979,42
2018,0,29484,Peter Uihlein,70.94,2554,36
2018,0,30978,Kiradech Aphibarnrat,70.95,1490,21
2018,0,27064,Jhonattan Vegas,70.95,2696,38
2018,0,32448,James Hahn,70.97,2626,37
2018,0,23320,Ryan Palmer,70.97,2484,35
2018,0,34174,John Huh,71.0,2911,41
2018,0,28775,Nate Lashley,71.0,1704,24
2018,0,25818,Scott Piercy,71.0,2769,39
2018,0,27556,Ted Potter Jr.,71.0,2840,40
2018,0,46501,Ollie Schniederjans,71.0,2769,39
2018,0,33410,Andrew Landry,71.03,2699,38
2018,0,37278,Nicholas Lindheim,71.03,2202,31
2018,0,39327,Ben Silverman,71.03,2699,38
2018,0,31560,Brian Stuard,71.04,3552,50
2018,0,34213,Grayson Murray,71.05,2771,39
2018,0,26300,Matt Jones,71.06,2203,31
2018,0,34409,David Lingmerth,71.06,2416,34
2018,0,27095,Nick Watney,71.06,2487,35
2018,0,34466,Peter Malnati,71.08,2559,36
2018,0,32254,Xinjun Zhang,71.08,2559,36
2018,0,24781,Hunter Mahan,71.1,2204,31
2018,0,27942,Rob Oppenheim,71.1,2133,30
2018,0,32150,Michael Thompson,71.1,2062,29
2018,0,28500,Martin Flores,71.12,2418,34
2018,0,25572,Graeme McDowell,71.12,1849,26
2018,0,32366,Kevin Chappell,71.13,2134,30
2018,0,25892,Steve Wheatcroft,71.13,2134,30
2018,0,47993,Denny McCarthy,71.14,2490,35
2018,0,22371,Aaron Baddeley,71.19,2563,36
2018,0,20472,Alex Cejka,71.19,1922,27
2018,0,29479,Scott Brown,71.21,3418,48
2018,0,35532,Tom Hoge,71.25,3135,44
2018,0,40009,Dominic Bozzelli,71.27,2138,30
2018,0,34358,Jonathan Randolph,71.28,2067,29
2018,0,35506,Mackenzie Hughes,71.29,2424,34
2018,0,24140,Sean O'Hair,71.32,2425,34
2018,0,32876,Martin Piller,71.33,2782,39
2018,0,24846,Ricky Barnes,71.34,2069,29
2018,0,27963,Chris Stroud,71.37,2498,35
2018,0,20157,Retief Goosen,71.4,1785,25
2018,0,31416,Derek Fathauer,71.44,2929,41
2018,0,46402,Talor Gooch,71.44,2572,36
2018,0,28252,Seamus Power,71.44,2572,36
2018,0,47347,Adam Schenk,71.44,2429,34
2018,0,35376,Roberto Díaz,71.47,2287,32
2018,0,39954,Cody Gribble,71.47,2430,34
2018,0,35879,Kelly Kraft,71.53,3076,43
2018,0,24358,Robert Garrigus,71.54,2647,37
2018,0,26331,Charl Schwartzel,71.63,1934,27
2018,0,25493,Nick Taylor,71.63,3080,43
2018,0,39975,Michael Kim,71.66,2723,38
2018,0,28307,Matt Every,71.67,2365,33
2018,0,27974,Sung Kang,71.67,3010,42
2018,0,12510,Chad Campbell,71.72,2582,36
2018,0,29222,Billy Hurley III,71.74,2224,31
2018,0,34021,Bud Cauley,71.8,1795,25
2018,0,33419,Cameron Tringale,71.84,2227,31
2018,0,25900,Lucas Glover,71.86,2012,28
2018,0,25686,Jason Dufner,71.94,2302,32
2018,0,27895,Jonas Blixt,72.0,1800,25
2018,0,34431,Robert Streb,72.03,2449,34
2018,0,22582,Kyle Thompson,72.1,1514,21
2018,0,47287,Ethan Tracy,72.22,2311,32
2018,0,32816,Satoshi Kodaira,72.33,1736,24
2018,0,20572,Rod Pampling,72.8,1820,25
2018,0,25834,Daniel Summerhays,72.81,1529,21
2018,0,25240,D.A. Points,73.03,2337,32
2018,0,37338,Zecheng Dou,73.08,1754,24
2018,0,35544,Andrew Yun,73.13,1682,23
2018,0,20593,Greg Chalmers,73.46,1910,26
2017,0,33448,Justin Thomas,68.78,3508,51
2017,0,34046,Jordan Spieth,68.81,3234,47
2017,0,32839,Hideki Matsuyama,69.02,2899,42
2017,0,46970,Jon Rahm,69.31,3119,45
2017,0,21961,Charles Howell III,69.35,2774,40
2017,0,30925,Dustin Johnson,69.46,2709,39
2017,0,12716,Charley Hoffman,69.7,3694,53
2017,0,19803,Ryan Armour,69.74,1883,27
2017,0,29478,Kevin Kisner,69.75,3348,48
2017,0,40026,Daniel Berger,69.76,3488,50
2017,0,35450,Patrick Cantlay,69.81,1885,27
2017,0,25396,Kevin Na,69.82,2374,34
2017,0,30110,Kyle Stanley,69.89,3145,45
2017,0,24138,Ian Poulter,69.9,2167,31
2017,0,23108,Matt Kuchar,69.92,3496,50
2017,0,29221,Webb Simpson,70.0,3360,48
2017,0,24358,Robert Garrigus,70.03,2381,34
2017,0,25364,Paul Casey,70.05,3923,56
2017,0,46501,Ollie Schniederjans,70.05,3082,44
2017,0,24502,Adam Scott,70.09,2383,34
2017,0,32102,Rickie Fowler,70.1,3365,48
2017,0,36689,Brooks Koepka,70.11,3155,45
2017,0,29461,Jamie Lovemark,70.11,3225,46
2017,0,12510,Chad Campbell,70.13,3647,52
2017,0,29926,Danny Lee,70.13,3296,47
2017,0,25349,Tim Wilkinson,70.13,1613,23
2017,0,27436,Graham DeLaet,70.15,2876,41
2017,0,25892,Steve Wheatcroft,70.15,1403,20
2017,0,22056,Cameron Percy,70.17,2105,30
2017,0,26476,Chez Reavie,70.18,3579,51
2017,0,26851,Marc Leishman,70.2,3229,46
2017,0,19846,Brian Gay,70.21,2738,39
2017,0,28252,Seamus Power,70.23,2809,40
2017,0,22405,Justin Rose,70.25,2529,36
2017,0,23497,Tag Ridings,70.26,1897,27
2017,0,26499,Rafa Cabrera Bello,70.28,2249,32
2017,0,47128,Richy Werenski,70.32,2672,38
2017,0,48081,Xander Schauffele,70.33,3235,46
2017,0,27649,Brandt Snedeker,70.39,2182,31
2017,0,31323,Gary Woodland,70.39,2886,41
2017,0,24361,Pat Perez,70.4,3309,47
2017,0,29725,Tony Finau,70.41,3591,51
2017,0,27214,Kevin Streelman,70.41,3098,44
2017,0,25900,Lucas Glover,70.43,3310,47
2017,0,39975,Michael Kim,70.44,2536,36
2017,0,27129,Luke List,70.44,3170,45
2017,0,24140,Sean O'Hair,70.44,2888,41
2017,0,24924,Bill Haas,70.45,3311,47
2017,0,27644,Brian Harman,70.45,3593,51
2017,0,23353,J.J. Henry,70.45,2677,38
2017,0,26329,Louis Oosthuizen,70.48,2044,29
2017,0,25493,Nick Taylor,70.48,3383,48
2017,0,46601,Trey Mullinax,70.5,2820,40
2017,0,35545,Blayne Barber,70.52,2186,31
2017,0,27095,Nick Watney,70.52,2186,31
2017,0,21209,Sergio Garcia,70.53,2257,32
2017,0,33399,Adam Hadwin,70.53,3456,49
2017,0,33122,Russell Knox,70.56,2752,39
2017,0,25198,Francesco Molinari,70.56,2752,39
2017,0,25686,Jason Dufner,70.57,3246,46
2017,0,29289,S.Y. Noh,70.57,2964,42
2017,0,26596,Ryan Moore,70.58,3035,43
2017,0,20229,Stewart Cink,70.59,3106,44
2017,0,28500,Martin Flores,70.59,2894,41
2017,0,32333,Kevin Tway,70.59,2753,39
2017,0,27958,Ryan Blaum,70.62,2754,39
2017,0,26331,Charl Schwartzel,70.62,2048,29
2017,0,26300,Matt Jones,70.63,1695,24
2017,0,29518,Brendan Steele,70.66,3109,44
2017,0,47959,Bryson DeChambeau,70.68,3322,47
2017,0,27936,Martin Laird,70.68,2898,41
2017,0,28237,Rory McIlroy,70.68,1979,28
2017,0,32640,Troy Merritt,70.68,2615,37
2017,0,32448,James Hahn,70.7,3252,46
2017,0,40058,Zac Blair,70.71,3182,45
2017,0,27770,Camilo Villegas,70.71,2475,35
2017,0,24024,Zach Johnson,70.72,2758,39
2017,0,24846,Ricky Barnes,70.73,2829,40
2017,0,34021,Bud Cauley,70.73,3183,45
2017,0,1810,Phil Mickelson,70.73,2900,41
2017,0,34213,Grayson Murray,70.73,3183,45
2017,0,34264,Hudson Swafford,70.73,3183,45
2017,0,30692,Scott Stallings,70.74,2759,39
2017,0,27064,Jhonattan Vegas,70.74,2759,39
2017,0,28420,Ryan Brehm,70.76,2618,37
2017,0,23621,Rory Sabbatini,70.76,2406,34
2017,0,33120,Mark Anderson,70.78,1628,23
2017,0,49771,J.T. Poston,70.78,2902,41
2017,0,32366,Kevin Chappell,70.79,3327,47
2017,0,27974,Sung Kang,70.79,3398,48
2017,0,48084,Wesley Bryan,70.8,2903,41
2017,0,26951,Johnson Wagner,70.8,2478,35
2017,0,31557,Jim Herman,70.81,2195,31
2017,0,23325,Vaughn Taylor,70.81,2266,32
2017,0,29974,Branden Grace,70.82,1983,28
2017,0,31420,Anirban Lahiri,70.82,2691,38
2017,0,28089,Jason Day,70.83,2479,35
2017,0,30926,Chris Kirk,70.83,2904,41
2017,0,20472,Alex Cejka,70.85,2338,33
2017,0,33418,Shawn Stefani,70.85,1913,27
2017,0,37454,Whee Kim,70.88,2835,40
2017,0,46550,Brandon Hagy,70.89,2481,35
2017,0,37278,Nicholas Lindheim,70.89,1914,27
2017,0,34409,David Lingmerth,70.89,2623,37
2017,0,34466,Peter Malnati,70.89,2694,38
2017,0,28679,Fabián Gómez,70.9,2056,29
2017,0,36801,Mark Hubbard,70.9,2127,30
2017,0,23541,Ben Crane,70.91,2482,35
2017,0,29720,Andres Gonzales,70.91,2482,35
2017,0,34098,Russell Henley,70.91,3758,53
2017,0,34174,John Huh,70.92,2695,38
2017,0,29420,Billy Horschel,70.93,2908,41
2017,0,33141,Keegan Bradley,70.94,3618,51
2017,0,35506,Mackenzie Hughes,70.94,3405,48
2017,0,35532,Tom Hoge,70.95,1561,22
2017,0,20771,Steven Alker,70.96,1987,28
2017,0,34360,Patrick Reed,70.96,3548,50
2017,0,39324,J.J. Spaun,70.96,3193,45
2017,0,33413,Ben Martin,70.98,2839,40
2017,0,35110,Brett Drewitt,71.0,1775,25
2017,0,10809,Jim Furyk,71.0,1562,22
2017,0,25572,Graeme McDowell,71.0,1988,28
2017,0,27466,Spencer Levin,71.05,2842,40
2017,0,29908,C.T. Pan,71.05,2771,39
2017,0,36699,Patrick Rodgers,71.05,2700,38
2017,0,29479,Scott Brown,71.07,3198,45
2017,0,25720,Chad Collins,71.07,2061,29
2017,0,34431,Robert Streb,71.07,3127,44
2017,0,25818,Scott Piercy,71.08,2630,37
2017,0,26289,Boo Weekley,71.1,2204,31
2017,0,34099,Harris English,71.14,2632,37
2017,0,20157,Retief Goosen,71.14,1565,22
2017,0,32757,Patton Kizzire,71.14,2561,36
2017,0,37189,Harold Varner III,71.19,3061,43
2017,0,26758,David Hearn,71.2,2919,41
2017,0,25834,Daniel Summerhays,71.21,3347,47
2017,0,27141,J.B. Holmes,71.22,2635,37
2017,0,35879,Kelly Kraft,71.22,2279,32
2017,0,34358,Jonathan Randolph,71.23,2137,30
2017,0,33419,Cameron Tringale,71.23,2778,39
2017,0,29223,Sam Saunders,71.24,2707,38
2017,0,33204,Shane Lowry,71.27,1853,26
2017,0,48822,Sebastián Muñoz,71.27,1568,22
2017,0,22046,Geoff Ogilvy,71.27,2352,33
2017,0,25240,D.A. Points,71.27,2352,33
2017,0,25804,Bubba Watson,71.28,2067,29
2017,0,29222,Billy Hurley III,71.29,2424,34
2017,0,23983,Luke Donald,71.31,1854,26
2017,0,28132,Tyrone Van Aswegen,71.31,3209,45
2017,0,35891,Cameron Smith,71.32,2924,41
2017,0,30852,Ryo Ishikawa,71.35,1855,26
2017,0,46443,Brian Campbell,71.36,1784,25
2017,0,31202,William McGirt,71.36,2783,39
2017,0,46440,Smylie Kaufman,71.37,2712,38
2017,0,33948,Byeong Hun An,71.38,2427,34
2017,0,27895,Jonas Blixt,71.38,2427,34
2017,0,30944,Jason Kokrak,71.38,3569,50
2017,0,29740,Brad Fritsch,71.4,1785,25
2017,0,31560,Brian Stuard,71.51,2503,35
2017,0,40009,Dominic Bozzelli,71.53,2432,34
2017,0,33461,Morgan Hoffmann,71.53,3076,43
2017,0,24781,Hunter Mahan,71.53,2575,36
2017,0,27963,Chris Stroud,71.54,2003,28
2017,0,32150,Michael Thompson,71.55,1431,20
2017,0,31416,Derek Fathauer,71.61,2721,38
2017,0,25191,Gonzalo Fernandez-Castaño,71.62,1862,26
2017,0,23320,Ryan Palmer,71.62,1862,26
2017,0,20572,Rod Pampling,71.64,2006,28
2017,0,22371,Aaron Baddeley,71.67,1935,27
2017,0,46732,Rick Lamb,71.67,1720,24
2017,0,29476,Kyle Reifers,71.68,2867,40
2017,0,30191,Julián Etulain,71.69,2079,29
2017,0,24357,K.J. Choi,71.7,2151,30
2017,0,28093,Miguel Angel Carballo,71.77,1866,26
2017,0,20593,Greg Chalmers,71.77,2225,31
2017,0,25345,Carl Pettersson,71.81,1867,26
2017,0,39954,Cody Gribble,71.83,2586,36
2017,0,20104,Ken Duke,71.85,2443,34
2017,0,31646,Emiliano Grillo,71.87,2803,39
2017,0,6522,Ernie Els,72.04,1801,25
2017,0,22986,Søren Kjeldsen,72.08,1730,24
2017,0,32200,Roberto Castro,72.13,2164,30
2017,0,29485,Brett Stegmaier,72.14,2525,35
2017,0,23800,Bryce Molder,72.15,2453,34
2017,0,28307,Matt Every,72.24,2673,37
2017,0,25632,Jimmy Walker,72.68,2253,31
2017,0,37455,Si Woo Kim,72.71,2545,35
2017,0,35300,Andrew Loupe,72.74,1964,27
2017,0,24507,Jason Bohn,72.84,2331,32
2017,0,25274,Steven Bowditch,74.59,2014,27
2016,0,24502,Adam Scott,69.6,3480,50
2016,0,30925,Dustin Johnson,69.62,4038,58
2016,0,32102,Rickie Fowler,69.77,3349,48
2016,0,26596,Ryan Moore,69.85,3353,48
2016,0,34360,Patrick Reed,69.86,3563,51
2016,0,24507,Jason Bohn,69.93,2028,29
2016,0,28237,Rory McIlroy,69.95,2588,37
2016,0,24358,Robert Garrigus,69.96,1889,27
2016,0,6527,Steve Stricker,70.0,1890,27
2016,0,34098,Russell Henley,70.02,2871,41
2016,0,36689,Brooks Koepka,70.03,2801,40
2016,0,32366,Kevin Chappell,70.04,3572,51
2016,0,40026,Daniel Berger,70.05,2872,41
2016,0,30163,Henrik Norlander,70.07,1892,27
2016,0,25686,Jason Dufner,70.08,3434,49
2016,0,20472,Alex Cejka,70.09,2313,33
2016,0,24924,Bill Haas,70.09,3084,44
2016,0,29221,Webb Simpson,70.09,2383,34
2016,0,34046,Jordan Spieth,70.1,3435,49
2016,0,27649,Brandt Snedeker,70.15,3648,52
2016,0,32839,Hideki Matsuyama,70.19,2948,42
2016,0,23320,Ryan Palmer,70.2,3089,44
2016,0,28089,Jason Day,70.21,2738,39
2016,0,29478,Kevin Kisner,70.22,3230,46
2016,0,33448,Justin Thomas,70.22,3441,49
2016,0,25364,Paul Casey,70.24,3231,46
2016,0,29974,Branden Grace,70.24,2037,29
2016,0,32200,Roberto Castro,70.3,3234,46
2016,0,25900,Lucas Glover,70.3,2601,37
2016,0,1810,Phil Mickelson,70.32,2672,38
2016,0,23108,Matt Kuchar,70.33,3446,49
2016,0,34262,Jon Curran,70.36,3096,44
2016,0,21209,Sergio Garcia,70.37,2111,30
2016,0,25804,Bubba Watson,70.38,2252,32
2016,0,25396,Kevin Na,70.42,3521,50
2016,0,28114,Dawie van der Walt,70.42,2324,33
2016,0,29485,Brett Stegmaier,70.45,2818,40
2016,0,37455,Si Woo Kim,70.48,4088,58
2016,0,31202,William McGirt,70.48,3242,46
2016,0,26476,Chez Reavie,70.49,2890,41
2016,0,20229,Stewart Cink,70.5,1692,24
2016,0,30711,Colt Knost,70.5,2820,40
2016,0,23983,Luke Donald,70.51,2750,39
2016,0,21731,Freddie Jacobson,70.51,3173,45
2016,0,8075,Jerry Kelly,70.51,2891,41
2016,0,30944,Jason Kokrak,70.54,2751,39
2016,0,33399,Adam Hadwin,70.55,3316,47
2016,0,22371,Aaron Baddeley,70.56,2893,41
2016,0,12510,Chad Campbell,70.56,3034,43
2016,0,24461,Thomas Aiken,70.57,1976,28
2016,0,24140,Sean O'Hair,70.59,2894,41
2016,0,37189,Harold Varner III,70.59,3459,49
2016,0,21961,Charles Howell III,70.6,3177,45
2016,0,33122,Russell Knox,70.63,3037,43
2016,0,23800,Bryce Molder,70.63,2825,40
2016,0,32757,Patton Kizzire,70.65,2826,40
2016,0,34264,Hudson Swafford,70.66,3957,56
2016,0,35539,Luke Guthrie,70.68,1767,25
2016,0,27141,J.B. Holmes,70.68,2403,34
2016,0,26851,Marc Leishman,70.68,2827,40
2016,0,34265,Will Wilcox,70.69,2050,29
2016,0,25572,Graeme McDowell,70.7,2121,30
2016,0,27466,Spencer Levin,70.71,3394,48
2016,0,27963,Chris Stroud,70.71,2475,35
2016,0,31416,Derek Fathauer,70.72,3536,50
2016,0,25198,Francesco Molinari,70.78,2265,32
2016,0,29476,Kyle Reifers,70.78,3822,54
2016,0,35545,Blayne Barber,70.79,2761,39
2016,0,29720,Andres Gonzales,70.79,2407,34
2016,0,26331,Charl Schwartzel,70.79,2761,39
2016,0,27064,Jhonattan Vegas,70.79,2973,42
2016,0,26758,David Hearn,70.8,3469,49
2016,0,32448,James Hahn,70.81,2549,36
2016,0,20572,Rod Pampling,70.82,1558,22
2016,0,30692,Scott Stallings,70.82,2337,33
2016,0,40058,Zac Blair,70.86,3047,43
2016,0,34099,Harris English,70.86,3118,44
2016,0,6567,Vijay Singh,70.86,2480,35
2016,0,34431,Robert Streb,70.89,2694,38
2016,0,23541,Ben Crane,70.9,2836,40
2016,0,30110,Kyle Stanley,70.9,2836,40
2016,0,28132,Tyrone Van Aswegen,70.9,3687,52
2016,0,25349,Tim Wilkinson,70.9,2198,31
2016,0,20645,John Senden,70.91,3049,43
2016,0,10809,Jim Furyk,70.92,1844,26
2016,0,33461,Morgan Hoffmann,70.92,2624,37
2016,0,33413,Ben Martin,70.92,2553,36
2016,0,26289,Boo Weekley,70.92,2624,37
2016,0,25892,Steve Wheatcroft,70.92,2553,36
2016,0,27129,Luke List,70.93,2837,40
2016,0,27942,Rob Oppenheim,70.93,2128,30
2016,0,29479,Scott Brown,70.96,3264,46
2016,0,46440,Smylie Kaufman,70.96,3264,46
2016,0,2206,David Toms,70.97,2129,30
2016,0,24846,Ricky Barnes,70.98,2839,40
2016,0,29725,Tony Finau,70.98,3407,48
2016,0,27974,Sung Kang,70.98,3123,44
2016,0,31323,Gary Woodland,70.98,3194,45
2016,0,27436,Graham DeLaet,71.0,2556,36
2016,0,35732,Wes Roach,71.0,1846,26
2016,0,36699,Patrick Rodgers,71.02,3196,45
2016,0,27936,Martin Laird,71.03,2415,34
2016,0,28158,Steve Marino,71.03,2273,32
2016,0,35451,Scott Pinckney,71.03,2841,40
2016,0,25632,Jimmy Walker,71.04,3197,45
2016,0,24024,Zach Johnson,71.05,2913,41
2016,0,29222,Billy Hurley III,71.06,2274,32
2016,0,23325,Vaughn Taylor,71.06,2345,33
2016,0,29461,Jamie Lovemark,71.09,3270,46
2016,0,25834,Daniel Summerhays,71.09,3341,47
2016,0,20098,Stuart Appleby,71.11,1991,28
2016,0,31646,Emiliano Grillo,71.11,2702,38
2016,0,34261,Scott Langley,71.11,1991,28
2016,0,27644,Brian Harman,71.12,3556,50
2016,0,12716,Charley Hoffman,71.13,3343,47
2016,0,29289,S.Y. Noh,71.13,2703,38
2016,0,32150,Michael Thompson,71.13,2276,32
2016,0,35879,Kelly Kraft,71.15,2348,33
2016,0,29745,Tyler Aldridge,71.16,2704,38
2016,0,37454,Whee Kim,71.16,2277,32
2016,0,34466,Peter Malnati,71.17,2989,42
2016,0,39975,Michael Kim,71.18,3203,45
2016,0,27895,Jonas Blixt,71.19,2634,37
2016,0,26951,Johnson Wagner,71.19,3061,43
2016,0,25818,Scott Piercy,71.2,2919,41
2016,0,25493,Nick Taylor,71.2,2848,40
2016,0,24912,Will MacKenzie,71.21,2777,39
2016,0,28475,Jeff Overton,71.23,2137,30
2016,0,20691,Greg Owen,71.25,2565,36
2016,0,25240,D.A. Points,71.25,1710,24
2016,0,22405,Justin Rose,71.25,2280,32
2016,0,24357,K.J. Choi,71.26,3064,43
2016,0,34409,David Lingmerth,71.26,2708,38
2016,0,36801,Mark Hubbard,71.28,3350,47
2016,0,29926,Danny Lee,71.28,3350,47
2016,0,10213,Dicky Pride,71.28,1782,25
2016,0,30926,Chris Kirk,71.29,2709,38
2016,0,29518,Brendan Steele,71.3,3066,43
2016,0,33410,Andrew Landry,71.38,1499,21
2016,0,35300,Andrew Loupe,71.41,2642,37
2016,0,32876,Martin Piller,71.41,2071,29
2016,0,27770,Camilo Villegas,71.42,2714,38
2016,0,20157,Retief Goosen,71.44,1929,27
2016,0,29268,Bronson Burgoon,71.45,3001,42
2016,0,33141,Keegan Bradley,71.46,2787,39
2016,0,20766,Padraig Harrington,71.46,1715,24
2016,0,23638,Brendon de Jonge,71.47,2716,38
