YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,120,0,34374,Erik Barnes,71.0,213,3
2024,120,0,34099,Harris English,71.0,213,3
2024,120,0,51977,Max Greyserman,71.0,213,3
2024,120,0,35532,Tom Hoge,71.0,142,2
2024,124,0,47983,Chad Ramey,71.1,711,10
2024,125,0,45609,Tyler Duncan,71.17,427,6
2024,125,0,51287,Ryo Hisatsune,71.17,427,6
2024,127,0,47679,Victor Perez,71.2,356,5
2024,128,0,28420,Ryan Brehm,71.23,926,13
2024,129,0,34098,Russell Henley,71.25,285,4
2024,130,0,52372,Cameron Champ,71.29,499,7
2024,131,0,47663,Kevin Dougherty,71.33,214,3
2024,131,0,60767,Blaine Hale Jr.,71.33,214,3
2024,133,0,51070,Vincent Norrman,71.38,571,8
2024,134,0,47806,Raul Pereda,71.4,357,5
2024,135,0,27936,Martin Laird,71.43,500,7
2024,136,0,50493,Justin Suh,71.5,429,6
2024,136,0,54783,Dylan Wu,71.5,429,6
2024,138,0,48119,Ben Taylor,71.71,502,7
2024,139,0,30927,Brendon Todd,71.75,287,4
2024,139,0,38991,Alejandro Tosti,71.75,574,8
2024,141,0,48699,Callum Tarren,71.82,790,11
2024,142,0,46441,Robby Shelton,71.83,431,6
2024,143,0,47591,Eric Cole,72.0,288,4
2024,143,0,32640,Troy Merritt,72.0,288,4
2024,143,0,48153,Matthieu Pavon,72.0,144,2
2024,143,0,40250,Taylor Pendrith,72.0,288,4
2024,147,0,27649,Brandt Snedeker,72.13,577,8
2024,148,0,36326,David Lipsky,72.14,505,7
2024,149,0,56149,Wilson Furr,72.25,289,4
2024,149,0,57900,Chandler Phillips,72.25,289,4
2024,151,0,36871,Matt NeSmith,72.29,506,7
2024,152,0,12716,Charley Hoffman,72.33,217,3
2024,152,0,27330,Josh Teater,72.33,651,9
2024,154,0,32102,Rickie Fowler,72.5,145,2
2024,154,0,37455,Si Woo Kim,72.5,145,2
2024,156,0,55454,Carl Yuan,72.6,363,5
2024,157,0,27770,Camilo Villegas,72.71,509,7
2024,158,0,36884,Ben Kohles,72.75,291,4
2024,159,0,33408,Tyson Alexander,73.0,438,6
2024,159,0,59866,Nick Dunlap,73.0,73,1
2024,159,0,59095,Chris Gotterup,73.0,292,4
2024,159,0,39977,Max Homa,73.0,73,1
2024,159,0,39971,Sungjae Im,73.0,292,4
2024,164,0,35617,Martin Trainer,73.57,515,7
2024,165,0,55789,Taylor Montgomery,74.0,222,3
2024,165,0,50525,Collin Morikawa,74.0,74,1
2024,165,0,57366,Cameron Young,74.0,74,1
2024,168,0,33141,Keegan Bradley,78.0,78,1
2024,1,0,46046,Scottie Scheffler,67.56,608,9
2024,2,0,29535,Brice Garnett,68.0,408,6
2024,2,0,32333,Kevin Tway,68.0,544,8
2024,4,0,51977,Max Greyserman,68.27,751,11
2024,5,0,30163,Henrik Norlander,68.44,616,9
2024,6,0,39546,Keith Mitchell,68.46,890,13
2024,7,0,36801,Mark Hubbard,68.54,891,13
2024,8,0,51997,Andrew Novak,68.55,754,11
2024,9,0,51634,Sahith Theegala,68.64,755,11
2024,10,0,46340,Alex Smalley,68.69,893,13
2024,11,0,33204,Shane Lowry,68.78,619,9
2024,12,0,52215,Robert MacIntyre,68.8,688,10
2024,13,0,57366,Cameron Young,68.85,895,13
2024,14,0,32367,Jorge Campillo,68.86,482,7
2024,14,0,54591,Ben Griffin,68.86,964,14
2024,16,0,34021,Bud Cauley,68.88,551,8
2024,17,0,48081,Xander Schauffele,68.9,689,10
2024,17,0,51894,Vince Whaley,68.9,689,10
2024,19,0,34046,Jordan Spieth,69.0,621,9
2024,20,0,34076,Joel Dahmen,69.08,898,13
2024,21,0,45242,Kevin Yu,69.14,968,14
2024,22,0,35310,Lanto Griffin,69.18,761,11
2024,22,0,34587,Chan Kim,69.18,761,11
2024,24,0,40058,Zac Blair,69.2,1038,15
2024,25,0,49771,J.T. Poston,69.25,831,12
2024,26,0,54576,Patrick Fishburn,69.27,762,11
2024,27,0,56630,Akshay Bhatia,69.3,693,10
2024,28,0,27644,Brian Harman,69.33,832,12
2024,28,0,55893,Sam Stevens,69.33,832,12
2024,30,0,60067,Joe Highsmith,69.36,763,11
2024,30,0,35532,Tom Hoge,69.36,763,11
2024,32,0,55182,Tom Kim,69.38,902,13
2024,32,0,36699,Patrick Rodgers,69.38,902,13
2024,34,0,59836,Pierceson Coody,69.4,694,10
2024,35,0,35461,Beau Hossler,69.5,973,14
2024,35,0,32757,Patton Kizzire,69.5,556,8
2024,35,0,24502,Adam Scott,69.5,695,10
2024,35,0,58168,Davis Thompson,69.5,834,12
2024,39,0,23108,Matt Kuchar,69.53,1043,15
2024,40,0,33948,Byeong Hun An,69.55,765,11
2024,41,0,32839,Hideki Matsuyama,69.56,626,9
2024,42,0,28089,Jason Day,69.57,487,7
2024,42,0,29908,C.T. Pan,69.57,487,7
2024,44,0,40006,Erik van Rooyen,69.58,835,12
2024,45,0,52955,Ludvig Åberg,69.62,905,13
2024,46,0,57975,Harry Hall,69.64,766,11
2024,47,0,33486,Roger Sloan,69.67,836,12
2024,48,0,48867,Matti Schmid,69.69,906,13
2024,49,0,34563,Chesson Hadley,69.7,697,10
2024,50,0,52375,Doug Ghim,69.71,976,14
2024,51,0,40026,Daniel Berger,69.73,1046,15
2024,51,0,27349,Alex Noren,69.73,767,11
2024,51,0,48887,Matt Wallace,69.73,767,11
2024,54,0,51349,Nico Echavarria,69.75,1116,16
2024,55,0,51696,Rico Hoey,69.77,907,13
2024,56,0,34256,Andrew Putnam,69.8,698,10
2024,57,0,60004,Jacob Bridgeman,69.83,838,12
2024,58,0,35506,Mackenzie Hughes,69.85,908,13
2024,59,0,27139,David Skinns,69.86,978,14
2024,60,0,50188,S.H. Kim,69.87,1048,15
2024,61,0,48084,Wesley Bryan,69.89,629,9
2024,61,0,47504,Sam Burns,69.89,629,9
2024,63,0,34255,Joseph Bramlett,69.93,1049,15
2024,63,0,32791,K.H. Lee,69.93,979,14
2024,63,0,40250,Taylor Pendrith,69.93,979,14
2024,63,0,52513,Carson Young,69.93,979,14
2024,67,0,50095,Austin Smotherman,70.0,350,5
2024,67,0,52666,Sami Valimaki,70.0,770,11
2024,69,0,54628,Lee Hodges,70.06,1191,17
2024,70,0,33448,Justin Thomas,70.08,841,12
2024,70,0,52374,Brandon Wu,70.08,841,12
2024,72,0,22371,Aaron Baddeley,70.09,771,11
2024,72,0,52514,Trace Crowe,70.09,771,11
2024,72,0,59866,Nick Dunlap,70.09,771,11
2024,72,0,27064,Jhonattan Vegas,70.09,771,11
2024,76,0,29221,Webb Simpson,70.13,561,8
2024,77,0,39997,Corey Conners,70.14,491,7
2024,78,0,26476,Chez Reavie,70.15,912,13
2024,79,0,40162,Justin Lower,70.18,1193,17
2024,79,0,39327,Ben Silverman,70.18,772,11
2024,81,0,48117,Kurt Kitayama,70.2,702,10
2024,81,0,47993,Denny McCarthy,70.2,702,10
2024,83,0,37275,Sam Ryder,70.25,843,12
2024,83,0,47483,Will Zalatoris,70.25,843,12
2024,85,0,37455,Si Woo Kim,70.27,773,11
2024,85,0,28252,Seamus Power,70.27,1054,15
2024,85,0,47995,Davis Riley,70.27,1054,15
2024,88,0,59095,Chris Gotterup,70.29,492,7
2024,88,0,36799,Stephan Jaeger,70.29,984,14
2024,90,0,51766,Wyndham Clark,70.3,703,10
2024,90,0,12716,Charley Hoffman,70.3,703,10
2024,92,0,49947,Taylor Moore,70.31,914,13
2024,92,0,39324,J.J. Spaun,70.31,914,13
2024,94,0,59143,Mac Meissner,70.33,844,12
2024,94,0,46414,Aaron Rai,70.33,633,9
2024,96,0,47988,Nick Hardy,70.36,985,14
2024,97,0,50525,Collin Morikawa,70.38,563,8
2024,98,0,47591,Eric Cole,70.4,1056,15
2024,99,0,33653,Thomas Detry,70.43,493,7
2024,100,0,34099,Harris English,70.45,775,11
2024,101,0,57362,Austin Eckroat,70.47,1057,15
2024,102,0,28775,Nate Lashley,70.5,846,12
2024,103,0,52372,Cameron Champ,70.54,917,13
2024,104,0,32366,Kevin Chappell,70.56,635,9
2024,105,0,46442,Maverick McNealy,70.58,847,12
2024,106,0,29420,Billy Horschel,70.6,706,10
2024,106,0,47420,Jake Knapp,70.6,706,10
2024,108,0,51890,Greyson Sigg,70.62,918,13
2024,109,0,31646,Emiliano Grillo,70.63,565,8
2024,109,0,40115,Adam Svensson,70.63,1130,16
2024,111,0,39975,Michael Kim,70.65,1201,17
2024,112,0,49960,Sepp Straka,70.67,848,12
2024,112,0,27214,Kevin Streelman,70.67,848,12
2024,114,0,47983,Chad Ramey,70.69,919,13
2024,115,0,45522,Christiaan Bezuidenhout,70.73,778,11
2024,115,0,35450,Patrick Cantlay,70.73,778,11
2024,117,0,51287,Ryo Hisatsune,70.75,849,12
2024,117,0,57900,Chandler Phillips,70.75,849,12
2024,119,0,50497,Adrien Dumont de Chassart,70.77,920,13
2024,119,0,39977,Max Homa,70.77,920,13
2024,121,0,59442,Parker Coody,70.78,637,9
2024,122,0,29725,Tony Finau,70.82,779,11
2024,122,0,38991,Alejandro Tosti,70.82,779,11
2024,124,0,54421,Garrick Higgo,70.83,850,12
2024,125,0,29478,Kevin Kisner,70.85,921,13
2024,126,0,30911,Tommy Fleetwood,70.89,638,9
2024,126,0,52453,Nicolai Højgaard,70.89,638,9
2024,126,0,37378,Min Woo Lee,70.89,638,9
2024,126,0,47679,Victor Perez,70.89,638,9
2024,130,0,22405,Justin Rose,70.91,780,11
2024,131,0,60767,Blaine Hale Jr.,70.92,851,12
2024,131,0,36326,David Lipsky,70.92,922,13
2024,133,0,39971,Sungjae Im,70.93,1064,15
2024,134,0,28420,Ryan Brehm,71.0,994,14
2024,134,0,40098,Matt Fitzpatrick,71.0,426,6
2024,134,0,30926,Chris Kirk,71.0,852,12
2024,134,0,27936,Martin Laird,71.0,994,14
2024,134,0,27129,Luke List,71.0,1065,15
2024,134,0,26596,Ryan Moore,71.0,994,14
2024,134,0,48153,Matthieu Pavon,71.0,781,11
2024,134,0,50484,Hayden Springer,71.0,781,11
2024,134,0,54783,Dylan Wu,71.0,781,11
2024,143,0,48699,Callum Tarren,71.07,1066,15
2024,143,0,30927,Brendon Todd,71.07,995,14
2024,145,0,34466,Peter Malnati,71.08,853,12
2024,146,0,33399,Adam Hadwin,71.11,640,9
2024,147,0,27330,Josh Teater,71.15,925,13
2024,148,0,46717,Viktor Hovland,71.2,712,10
2024,149,0,34098,Russell Henley,71.23,926,13
2024,150,0,33141,Keegan Bradley,71.25,855,12
2024,150,0,33968,Thorbjørn Olesen,71.25,570,8
2024,150,0,23320,Ryan Palmer,71.25,570,8
2024,153,0,45157,Cam Davis,71.3,713,10
2024,153,0,36884,Ben Kohles,71.3,713,10
2024,155,0,33408,Tyson Alexander,71.31,927,13
2024,156,0,37212,Paul Barjon,71.33,642,9
2024,156,0,32102,Rickie Fowler,71.33,856,12
2024,156,0,25900,Lucas Glover,71.33,856,12
2024,156,0,51070,Vincent Norrman,71.33,642,9
2024,156,0,46441,Robby Shelton,71.33,856,12
2024,156,0,25493,Nick Taylor,71.33,1070,15
2024,162,0,32070,Rafael Campos,71.36,785,11
2024,162,0,50493,Justin Suh,71.36,999,14
2024,164,0,29936,Ryan Fox,71.42,857,12
2024,164,0,48319,Tom Whitney,71.42,857,12
2024,166,0,55789,Taylor Montgomery,71.44,643,9
2024,167,0,45609,Tyler Duncan,71.58,859,12
2024,168,0,47347,Adam Schenk,71.59,1217,17
2024,169,0,36871,Matt NeSmith,71.62,931,13
2024,170,0,24024,Zach Johnson,71.63,573,8
2024,171,0,56149,Wilson Furr,71.67,860,12
2024,172,0,28237,Rory McIlroy,71.7,717,10
2024,173,0,55708,Hayden Buckley,71.73,1076,15
2024,174,0,27770,Camilo Villegas,71.92,863,12
2024,175,0,46113,Ryan McCormick,72.0,720,10
2024,176,0,27649,Brandt Snedeker,72.08,865,12
2024,176,0,48119,Ben Taylor,72.08,865,12
2024,178,0,31323,Gary Woodland,72.17,866,12
2024,179,0,32640,Troy Merritt,72.29,1012,14
2024,180,0,34374,Erik Barnes,72.45,797,11
2024,181,0,55454,Carl Yuan,72.55,798,11
2024,182,0,47663,Kevin Dougherty,72.7,727,10
2024,183,0,47806,Raul Pereda,72.91,802,11
2024,184,0,35617,Martin Trainer,73.5,735,10
2024,1,0,29535,Brice Garnett,65.5,131,2
2024,2,0,59095,Chris Gotterup,66.67,200,3
2024,3,0,51977,Max Greyserman,67.25,538,8
2024,4,0,46046,Scottie Scheffler,67.56,608,9
2024,5,0,59836,Pierceson Coody,67.67,203,3
2024,6,0,51894,Vince Whaley,67.8,339,5
2024,7,0,28420,Ryan Brehm,68.0,68,1
2024,8,0,38991,Alejandro Tosti,68.33,205,3
2024,9,0,51997,Andrew Novak,68.4,342,5
2024,10,0,57366,Cameron Young,68.42,821,12
2024,11,0,46340,Alex Smalley,68.44,616,9
2024,12,0,52215,Robert MacIntyre,68.5,411,6
2024,12,0,27330,Josh Teater,68.5,274,4
2024,14,0,35461,Beau Hossler,68.57,480,7
2024,15,0,51349,Nico Echavarria,68.6,343,5
2024,15,0,34587,Chan Kim,68.6,343,5
2024,15,0,39546,Keith Mitchell,68.6,343,5
2024,18,0,35310,Lanto Griffin,68.67,412,6
2024,18,0,34563,Chesson Hadley,68.67,206,3
2024,20,0,51634,Sahith Theegala,68.7,687,10
2024,21,0,32791,K.H. Lee,68.75,275,4
2024,22,0,33204,Shane Lowry,68.78,619,9
2024,23,0,30163,Henrik Norlander,68.8,344,5
2024,24,0,32367,Jorge Campillo,68.86,482,7
2024,25,0,55893,Sam Stevens,68.88,551,8
2024,26,0,48081,Xander Schauffele,68.89,620,9
2024,27,0,40026,Daniel Berger,69.0,483,7
2024,27,0,47988,Nick Hardy,69.0,276,4
2024,27,0,35532,Tom Hoge,69.0,621,9
2024,27,0,36801,Mark Hubbard,69.0,483,7
2024,27,0,32757,Patton Kizzire,69.0,276,4
2024,27,0,34046,Jordan Spieth,69.0,621,9
2024,27,0,48699,Callum Tarren,69.0,276,4
2024,34,0,40250,Taylor Pendrith,69.1,691,10
2024,35,0,40058,Zac Blair,69.13,553,8
2024,36,0,40006,Erik van Rooyen,69.14,484,7
2024,37,0,27644,Brian Harman,69.2,692,10
2024,38,0,52513,Carson Young,69.25,277,4
2024,39,0,29908,C.T. Pan,69.33,208,3
2024,39,0,49771,J.T. Poston,69.33,624,9
2024,39,0,47983,Chad Ramey,69.33,208,3
2024,39,0,45242,Kevin Yu,69.33,416,6
2024,43,0,56630,Akshay Bhatia,69.38,555,8
2024,43,0,54591,Ben Griffin,69.38,555,8
2024,43,0,55182,Tom Kim,69.38,902,13
2024,46,0,37275,Sam Ryder,69.4,347,5
2024,47,0,54576,Patrick Fishburn,69.43,486,7
2024,47,0,54628,Lee Hodges,69.43,486,7
2024,47,0,12716,Charley Hoffman,69.43,486,7
2024,50,0,36326,David Lipsky,69.5,417,6
2024,50,0,27349,Alex Noren,69.5,417,6
2024,50,0,36699,Patrick Rodgers,69.5,556,8
2024,50,0,24502,Adam Scott,69.5,695,10
2024,50,0,39327,Ben Silverman,69.5,278,4
2024,50,0,39324,J.J. Spaun,69.5,139,2
2024,56,0,57975,Harry Hall,69.56,626,9
2024,56,0,32839,Hideki Matsuyama,69.56,626,9
2024,58,0,28089,Jason Day,69.57,487,7
2024,59,0,52372,Cameron Champ,69.67,418,6
2024,59,0,52374,Brandon Wu,69.67,209,3
2024,61,0,28252,Seamus Power,69.71,488,7
2024,61,0,52666,Sami Valimaki,69.71,488,7
2024,63,0,52375,Doug Ghim,69.75,558,8
2024,64,0,37455,Si Woo Kim,69.78,628,9
2024,64,0,58168,Davis Thompson,69.78,628,9
2024,66,0,59866,Nick Dunlap,69.8,698,10
2024,66,0,35506,Mackenzie Hughes,69.8,698,10
2024,66,0,48867,Matti Schmid,69.8,349,5
2024,69,0,47591,Eric Cole,69.82,768,11
2024,70,0,33408,Tyson Alexander,69.86,489,7
2024,70,0,50525,Collin Morikawa,69.86,489,7
2024,72,0,33948,Byeong Hun An,69.88,559,8
2024,73,0,40162,Justin Lower,69.91,769,11
2024,74,0,47504,Sam Burns,70.0,560,8
2024,74,0,39997,Corey Conners,70.0,350,5
2024,74,0,59143,Mac Meissner,70.0,420,6
2024,74,0,57900,Chandler Phillips,70.0,560,8
2024,74,0,50095,Austin Smotherman,70.0,70,1
2024,74,0,33448,Justin Thomas,70.0,700,10
2024,74,0,32333,Kevin Tway,70.0,140,2
2024,81,0,52955,Ludvig Åberg,70.08,841,12
2024,82,0,34076,Joel Dahmen,70.11,631,9
2024,83,0,60004,Jacob Bridgeman,70.14,491,7
2024,84,0,55789,Taylor Montgomery,70.17,421,6
2024,85,0,39971,Sungjae Im,70.18,772,11
2024,86,0,47995,Davis Riley,70.2,351,5
2024,86,0,51890,Greyson Sigg,70.2,351,5
2024,88,0,34099,Harris English,70.25,562,8
2024,89,0,51766,Wyndham Clark,70.3,703,10
2024,90,0,51287,Ryo Hisatsune,70.33,422,6
2024,90,0,36884,Ben Kohles,70.33,422,6
2024,92,0,47483,Will Zalatoris,70.36,774,11
2024,93,0,34021,Bud Cauley,70.4,352,5
2024,93,0,27139,David Skinns,70.4,704,10
2024,93,0,54783,Dylan Wu,70.4,352,5
2024,96,0,28775,Nate Lashley,70.43,493,7
2024,97,0,52514,Trace Crowe,70.5,282,4
2024,97,0,47679,Victor Perez,70.5,282,4
2024,99,0,60067,Joe Highsmith,70.57,494,7
2024,99,0,27936,Martin Laird,70.57,494,7
2024,101,0,39977,Max Homa,70.58,847,12
2024,102,0,34256,Andrew Putnam,70.6,353,5
2024,103,0,33141,Keegan Bradley,70.64,777,11
2024,104,0,49960,Sepp Straka,70.67,636,9
2024,105,0,47993,Denny McCarthy,70.71,495,7
2024,105,0,27214,Kevin Streelman,70.71,495,7
2024,107,0,35450,Patrick Cantlay,70.73,778,11
2024,108,0,48084,Wesley Bryan,70.75,283,4
2024,108,0,57362,Austin Eckroat,70.75,849,12
2024,110,0,60767,Blaine Hale Jr.,70.78,637,9
2024,110,0,39975,Michael Kim,70.78,637,9
2024,110,0,48153,Matthieu Pavon,70.78,637,9
2024,113,0,45522,Christiaan Bezuidenhout,70.8,708,10
2024,113,0,51696,Rico Hoey,70.8,354,5
2024,113,0,46442,Maverick McNealy,70.8,708,10
2024,113,0,30927,Brendon Todd,70.8,708,10
2024,113,0,27770,Camilo Villegas,70.8,354,5
2024,118,0,34255,Joseph Bramlett,70.83,425,6
2024,118,0,36871,Matt NeSmith,70.83,425,6
2024,118,0,46441,Robby Shelton,70.83,425,6
2024,121,0,30911,Tommy Fleetwood,70.89,638,9
2024,121,0,47420,Jake Knapp,70.89,638,9
2024,123,0,22405,Justin Rose,70.91,780,11
2024,124,0,59442,Parker Coody,71.0,284,4
2024,124,0,40098,Matt Fitzpatrick,71.0,426,6
2024,124,0,29420,Billy Horschel,71.0,497,7
2024,124,0,36799,Stephan Jaeger,71.0,710,10
2024,124,0,23108,Matt Kuchar,71.0,355,5
2024,124,0,51070,Vincent Norrman,71.0,71,1
2024,124,0,33486,Roger Sloan,71.0,213,3
2024,131,0,32102,Rickie Fowler,71.1,711,10
2024,132,0,52453,Nicolai Højgaard,71.13,569,8
2024,133,0,22371,Aaron Baddeley,71.17,427,6
2024,134,0,30926,Chris Kirk,71.18,783,11
2024,135,0,29725,Tony Finau,71.2,712,10
2024,135,0,46717,Viktor Hovland,71.2,712,10
2024,137,0,34098,Russell Henley,71.22,641,9
2024,138,0,34466,Peter Malnati,71.25,570,8
2024,138,0,29221,Webb Simpson,71.25,285,4
2024,138,0,50493,Justin Suh,71.25,570,8
2024,138,0,40115,Adam Svensson,71.25,570,8
2024,142,0,45157,Cam Davis,71.3,713,10
2024,143,0,50188,S.H. Kim,71.33,428,6
2024,143,0,46414,Aaron Rai,71.33,428,6
2024,143,0,26476,Chez Reavie,71.33,214,3
2024,146,0,56149,Wilson Furr,71.38,571,8
2024,147,0,33653,Thomas Detry,71.4,357,5
2024,148,0,27064,Jhonattan Vegas,71.43,500,7
2024,149,0,26596,Ryan Moore,71.44,643,9
2024,150,0,25900,Lucas Glover,71.45,786,11
2024,151,0,32366,Kevin Chappell,71.5,286,4
2024,151,0,31646,Emiliano Grillo,71.5,286,4
2024,153,0,37378,Min Woo Lee,71.57,501,7
2024,153,0,33968,Thorbjørn Olesen,71.57,501,7
2024,155,0,28237,Rory McIlroy,71.7,717,10
2024,156,0,49947,Taylor Moore,71.83,431,6
2024,157,0,45609,Tyler Duncan,72.0,432,6
2024,157,0,48117,Kurt Kitayama,72.0,360,5
2024,157,0,27649,Brandt Snedeker,72.0,288,4
2024,157,0,25493,Nick Taylor,72.0,936,13
2024,161,0,50497,Adrien Dumont de Chassart,72.2,361,5
2024,162,0,37212,Paul Barjon,72.29,506,7
2024,162,0,29936,Ryan Fox,72.29,506,7
2024,162,0,48319,Tom Whitney,72.29,506,7
2024,165,0,32640,Troy Merritt,72.4,724,10
2024,165,0,50484,Hayden Springer,72.4,362,5
2024,167,0,55454,Carl Yuan,72.5,435,6
2024,168,0,46113,Ryan McCormick,72.57,508,7
2024,169,0,32070,Rafael Campos,72.6,363,5
2024,169,0,54421,Garrick Higgo,72.6,363,5
2024,169,0,48119,Ben Taylor,72.6,363,5
2024,172,0,33399,Adam Hadwin,72.67,218,3
2024,172,0,29478,Kevin Kisner,72.67,218,3
2024,174,0,23320,Ryan Palmer,72.8,364,5
2024,175,0,27129,Luke List,72.88,583,8
2024,175,0,47347,Adam Schenk,72.88,583,8
2024,177,0,34374,Erik Barnes,73.0,584,8
2024,178,0,24024,Zach Johnson,73.25,293,4
2024,179,0,47663,Kevin Dougherty,73.29,513,7
2024,180,0,35617,Martin Trainer,73.33,220,3
2024,181,0,47806,Raul Pereda,74.17,445,6
2024,182,0,31323,Gary Woodland,74.33,446,6
2024,183,0,55708,Hayden Buckley,74.5,298,4
2024,184,0,48887,Matt Wallace,75.5,151,2
2023,1,0,46970,Jon Rahm,64.0,64,1
2023,2,0,52453,Nicolai Hojgaard,66.0,198,3
2023,3,0,46046,Scottie Scheffler,66.33,199,3
2023,4,0,40250,Taylor Pendrith,66.8,334,5
2023,5,0,31323,Gary Woodland,67.8,339,5
2023,6,0,56630,Akshay Bhatia,68.0,136,2
2023,6,0,48081,Xander Schauffele,68.0,68,1
2023,6,0,58168,Davis Thompson,68.0,204,3
2023,9,0,33653,Thomas Detry,68.2,341,5
2023,9,0,34563,Chesson Hadley,68.2,341,5
2023,11,0,23108,Matt Kuchar,68.33,410,6
2023,12,0,31577,Tano Goya,68.5,137,2
2023,12,0,34363,Tyrrell Hatton,68.5,137,2
2023,12,0,12716,Charley Hoffman,68.5,274,4
2023,12,0,37455,Si Woo Kim,68.5,274,4
2023,12,0,31202,William McGirt,68.5,274,4
2023,12,0,51634,Sahith Theegala,68.5,274,4
2023,18,0,26596,Ryan Moore,68.56,617,9
2023,19,0,32102,Rickie Fowler,68.67,206,3
2023,19,0,30926,Chris Kirk,68.67,206,3
2023,21,0,32816,Satoshi Kodaira,68.75,275,4
2023,22,0,55893,Sam Stevens,68.83,413,6
2023,23,0,52955,Ludvig Åberg,69.0,69,1
2023,23,0,30911,Tommy Fleetwood,69.0,69,1
2023,23,0,36799,Stephan Jaeger,69.0,483,7
2023,23,0,39975,Michael Kim,69.0,414,6
2023,23,0,50525,Collin Morikawa,69.0,69,1
2023,23,0,22056,Cameron Percy,69.0,276,4
2023,23,0,46414,Aaron Rai,69.0,414,6
2023,23,0,39324,J.J. Spaun,69.0,552,8
2023,23,0,57366,Cameron Young,69.0,69,1
2023,23,0,55454,Carl Yuan,69.0,276,4
2023,33,0,49453,Trevor Cone,69.17,415,6
2023,34,0,30692,Scott Stallings,69.2,346,5
2023,35,0,49298,Kramer Hickok,69.22,623,9
2023,36,0,54591,Ben Griffin,69.25,554,8
2023,36,0,33413,Ben Martin,69.25,554,8
2023,38,0,40115,Adam Svensson,69.27,1039,15
2023,39,0,56762,Will Gordon,69.3,693,10
2023,40,0,32366,Kevin Chappell,69.33,208,3
2023,40,0,47591,Eric Cole,69.33,416,6
2023,40,0,57975,Harry Hall,69.33,208,3
2023,43,0,28775,Nate Lashley,69.38,902,13
2023,43,0,49771,J.T. Poston,69.38,555,8
2023,45,0,40058,Zac Blair,69.4,347,5
2023,46,0,45242,Kevin Yu,69.44,625,9
2023,47,0,52375,Doug Ghim,69.5,556,8
2023,47,0,51414,Brent Grant,69.5,278,4
2023,47,0,35461,Beau Hossler,69.5,278,4
2023,50,0,54421,Garrick Higgo,69.57,974,14
2023,50,0,50095,Austin Smotherman,69.57,487,7
2023,52,0,35310,Lanto Griffin,69.6,696,10
2023,52,0,30927,Brendon Todd,69.6,696,10
2023,54,0,45609,Tyler Duncan,69.63,1114,16
2023,55,0,33597,Harry Higgs,69.67,418,6
2023,55,0,37275,Sam Ryder,69.67,418,6
2023,57,0,32640,Troy Merritt,69.73,767,11
2023,58,0,39546,Keith Mitchell,69.83,419,6
2023,58,0,49947,Taylor Moore,69.83,419,6
2023,60,0,46340,Alex Smalley,69.86,489,7
2023,61,0,52374,Brandon Wu,69.89,629,9
2023,61,0,54783,Dylan Wu,69.89,629,9
2023,63,0,51349,Nico Echavarria,69.9,699,10
2023,64,0,47504,Sam Burns,70.0,70,1
2023,64,0,29725,Tony Finau,70.0,140,2
2023,64,0,54628,Lee Hodges,70.0,490,7
2023,64,0,50188,S.H. Kim,70.0,700,10
2023,64,0,34409,David Lingmerth,70.0,560,8
2023,64,0,32839,Hideki Matsuyama,70.0,70,1
2023,64,0,47993,Denny McCarthy,70.0,420,6
2023,64,0,27349,Alex Noren,70.0,210,3
2023,64,0,51997,Andrew Novak,70.0,140,2
2023,64,0,29908,C.T. Pan,70.0,210,3
2023,64,0,47995,Davis Riley,70.0,140,2
2023,75,0,39067,MJ Daffue,70.09,771,11
2023,76,0,19803,Ryan Armour,70.11,631,9
2023,77,0,34255,Joseph Bramlett,70.13,561,8
2023,78,0,29289,S.Y. Noh,70.2,351,5
2023,78,0,50493,Justin Suh,70.2,351,5
2023,80,0,29970,Dylan Frittelli,70.23,913,13
2023,81,0,36326,David Lipsky,70.25,562,8
2023,81,0,51070,Vincent Norrman,70.25,281,4
2023,83,0,20229,Stewart Cink,70.27,773,11
2023,84,0,46441,Robby Shelton,70.3,703,10
2023,85,0,47983,Chad Ramey,70.31,914,13
2023,86,0,40162,Justin Lower,70.33,633,9
2023,87,0,27936,Martin Laird,70.4,1056,15
2023,88,0,47079,Harrison Endycott,70.44,634,9
2023,89,0,28089,Jason Day,70.5,141,2
2023,89,0,24024,Zach Johnson,70.5,282,4
2023,89,0,32757,Patton Kizzire,70.5,705,10
2023,89,0,55789,Taylor Montgomery,70.5,282,4
2023,93,0,32333,Kevin Tway,70.57,988,14
2023,94,0,35449,Adam Long,70.58,847,12
2023,95,0,39954,Cody Gribble,70.6,353,5
2023,95,0,27963,Chris Stroud,70.6,353,5
2023,95,0,52411,Kyle Westmoreland,70.6,353,5
2023,98,0,23320,Ryan Palmer,70.67,636,9
2023,98,0,36699,Patrick Rodgers,70.67,212,3
2023,98,0,49960,Sepp Straka,70.67,212,3
2023,101,0,36801,Mark Hubbard,70.69,919,13
2023,102,0,32791,K.H. Lee,70.71,495,7
2023,103,0,31557,Jim Herman,70.73,778,11
2023,104,0,32448,James Hahn,70.75,566,8
2023,105,0,37338,Zecheng Dou,70.8,708,10
2023,105,0,34098,Russell Henley,70.8,354,5
2023,107,0,34431,Robert Streb,70.83,850,12
2023,108,0,34256,Andrew Putnam,70.86,496,7
